,V,T,U
42179,1.2154928450620743,1514.4991967871485,4559714.232592359
42180,1.2154928450620743,1521.4334939759037,4574708.017426154
42181,1.2154928450620743,1528.3677911646587,4589728.000770535
42182,1.2154928450620743,1535.3020883534136,4604774.041973854
42183,1.2154928450620743,1542.2363855421688,4619846.00047058
42184,1.2154928450620743,1549.1706827309238,4634943.735805659
42185,1.2154928450620743,1556.1049799196787,4650067.10765819
42186,1.2154928450620743,1563.0392771084337,4665215.975864392
42187,1.2154928450620743,1569.9735742971889,4680390.200439916
42188,1.2154928450620743,1576.9078714859438,4695589.64160148
42189,1.2154928450620743,1583.8421686746988,4710814.159787849
42190,1.2154928450620743,1590.776465863454,4726063.615680194
42191,1.2154928450620743,1597.710763052209,4741337.87022179
42192,1.2154928450620743,1604.6450602409639,4756636.784637113
42193,1.2154928450620743,1611.579357429719,4771960.220450333
42194,1.2154928450620743,1618.513654618474,4787308.039503186
42195,1.2154928450620743,1625.447951807229,4802680.103972288
42196,1.2154928450620743,1632.382248995984,4818076.276385855
42197,1.2154928450620743,1639.316546184739,4833496.419639866
42198,1.2154928450620743,1646.250843373494,4848940.397013669
42199,1.2154928450620743,1653.185140562249,4864408.072185062
42200,1.2154928450620743,1660.1194377510042,4879899.30924481
42201,1.2154928450620743,1667.0537349397591,4895413.972710677
42202,1.2154928450620743,1673.988032128514,4910951.927540938
42203,1.2154928450620743,1680.922329317269,4926513.0391473705
42204,1.2154928450620743,1687.8566265060242,4942097.173407794
42205,1.2154928450620743,1694.7909236947792,4957704.196678107
42206,1.2154928450620743,1701.7252208835341,4973333.975803873
42207,1.2154928450620743,1708.6595180722893,4988986.378131434
42208,1.2154928450620743,1715.5938152610443,5004661.271518598
42209,1.2154928450620743,1722.5281124497992,5020358.524344864
42210,1.2154928450620743,1729.4624096385544,5036078.0055212565
42211,1.2154928450620743,1736.3967068273093,5051819.584499704
42212,1.2154928450620743,1743.3310040160643,5067583.131282047
42213,1.2154928450620743,1750.2653012048193,5083368.516428628
42214,1.2154928450620743,1757.1995983935744,5099175.611066488
42215,1.2154928450620743,1764.1338955823294,5115004.286897218
42216,1.2154928450620743,1771.0681927710843,5130854.416204402
42217,1.2154928450620743,1778.0024899598395,5146725.871860727
42218,1.2154928450620743,1784.9367871485945,5162618.527334723
42219,1.2154928450620743,1791.8710843373494,5178532.256697185
42220,1.2154928450620743,1798.8053815261044,5194466.934627241
42221,1.2154928450620743,1805.7396787148596,5210422.436418097
42222,1.2154928450620743,1812.6739759036145,5226398.637982472
42223,1.2154928450620743,1819.6082730923695,5242395.415857727
42224,1.2154928450620743,1826.5425702811247,5258412.647210685
42225,1.2154928450620743,1833.4768674698796,5274450.2098421585
42226,1.2154928450620743,1840.4111646586346,5290507.982191201
42227,1.2154928450620743,1847.3454618473897,5306585.843339076
42228,1.2154928450620743,1854.2797590361447,5322683.673012951
42229,1.2154928450620743,1861.2140562248997,5338801.35158934
42230,1.2154928450620743,1868.1483534136546,5354938.760097282
42231,1.2154928450620743,1875.0826506024098,5371095.780221281
42232,1.2154928450620743,1882.0169477911647,5387272.294303983
42233,1.2154928450620743,1888.9512449799197,5403468.185348662
42234,1.2154928450620743,1895.8855421686749,5419683.33702142
42235,1.2154928450620743,1902.8198393574298,5435917.633653211
42236,1.2154928450620743,1909.7541365461848,5452170.960241645
42237,1.2154928450620743,1916.6884337349397,5468443.202452553
42238,1.2154928450620743,1923.622730923695,5484734.246621394
42239,1.2154928450620743,1930.5570281124499,5501043.979754418
42240,1.2154928450620743,1937.4913253012048,5517372.289529686
42241,1.2154928450620743,1944.42562248996,5533719.064297866
42242,1.2154928450620743,1951.359919678715,5550084.193082871
42243,1.2154928450620743,1958.29421686747,5566467.565582318
42244,1.2154928450620743,1965.2285140562249,5582869.07216783
42245,1.2154928450620743,1972.16281124498,5599288.603885141
42246,1.2154928450620743,1979.097108433735,5615726.052454083
42247,1.2154928450620743,1986.03140562249,5632181.310268406
42248,1.2154928450620743,1992.9657028112451,5648654.270395428
42249,1.2154928450620743,1999.9,5665144.826575587
42251,1.2227278321600734,280.19429718875506,1272969.9760166584
42252,1.2227278321600734,287.12859437751007,1970685.5957780853
42253,1.2227278321600734,294.0628915662651,2403802.133279756
42254,1.2227278321600734,300.99718875502015,2413661.2681719414
42255,1.2227278321600734,307.93148594377516,2423493.610576046
42256,1.2227278321600734,314.86578313253017,2433318.7260349384
42257,1.2227278321600734,321.8000803212852,2443144.7261660555
42258,1.2227278321600734,328.7343775100402,2452975.920554785
42259,1.2227278321600734,335.66867469879526,2462815.1841158187
42260,1.2227278321600734,342.60297188755027,2472664.737801589
42261,1.2227278321600734,349.5372690763053,2482526.433067864
42262,1.2227278321600734,356.4715662650603,2492401.8721719654
42263,1.2227278321600734,363.4058634538153,2502292.4693469787
42264,1.2227278321600734,370.34016064257037,2512199.487811612
42265,1.2227278321600734,377.2744578313253,2522124.0651591
42266,1.2227278321600734,384.2087550200804,2532067.232158021
42267,1.2227278321600734,391.1430522088354,2542029.927306539
42268,1.2227278321600734,398.0773493975904,2552013.0084160883
42269,1.2227278321600734,405.0116465863455,2562017.2620176873
42270,1.2227278321600734,411.94594377510043,2572043.4111295277
42271,1.2227278321600734,418.8802409638555,2582092.1217708327
42272,1.2227278321600734,425.8145381526105,2592164.00850499
42273,1.2227278321600734,432.7488353413655,2602259.6392230135
42274,1.2227278321600734,439.68313253012053,2612379.5393261127
42275,1.2227278321600734,446.61742971887554,2622524.1954272664
42276,1.2227278321600734,453.5517269076306,2632694.0586626655
42277,1.2227278321600734,460.48602409638556,2642889.5476820488
42278,1.2227278321600734,467.42032128514063,2653111.0513704154
42279,1.2227278321600734,474.35461847389564,2663358.931341195
42280,1.2227278321600734,481.28891566265065,2673633.5242315372
42281,1.2227278321600734,488.2232128514057,2683935.143823366
42282,1.2227278321600734,495.1575100401607,2694264.083008478
42283,1.2227278321600734,502.09180722891574,2704620.615612077
42284,1.2227278321600734,509.02610441767075,2715004.998086141
42285,1.2227278321600734,515.9604016064258,2725417.471081871
42286,1.2227278321600734,522.8946987951808,2735858.2609088756
42287,1.2227278321600734,529.8289959839358,2746327.5808875966
42288,1.2227278321600734,536.7632931726909,2756825.6326006413
42289,1.2227278321600734,543.6975903614459,2767352.607048113
42290,1.2227278321600734,550.6318875502009,2777908.6857116153
42291,1.2227278321600734,557.5661847389558,2788494.0415313095
42292,1.2227278321600734,564.5004819277109,2799108.8398002344
42293,1.2227278321600734,571.434779116466,2809753.2389799324
42294,1.2227278321600734,578.3690763052209,2820427.391441343
42295,1.2227278321600734,585.303373493976,2831131.4441348654
42296,1.2227278321600734,592.237670682731,2841865.5391933885
42297,1.2227278321600734,599.171967871486,2852629.81447209
42298,1.2227278321600734,606.106265060241,2863424.404028692
42299,1.2227278321600734,613.040562248996,2874249.43854783
42300,1.2227278321600734,619.9748594377511,2885105.0457131206
42301,1.2227278321600734,626.909156626506,2895991.350530409
42302,1.2227278321600734,633.8434538152611,2906908.475605641
42303,1.2227278321600734,640.7777510040162,2917856.5413806364
42304,1.2227278321600734,647.7120481927711,2928835.666330015
42305,1.2227278321600734,654.6463453815261,2939845.9671223424
42306,1.2227278321600734,661.5806425702813,2950887.5587485186
42307,1.2227278321600734,668.5149397590362,2961960.554620233
42308,1.2227278321600734,675.4492369477912,2973065.066641254
42309,1.2227278321600734,682.3835341365462,2984201.205254143
42310,1.2227278321600734,689.3178313253013,2995369.079464877
42311,1.2227278321600734,696.2521285140563,3006568.796847719
42312,1.2227278321600734,703.1864257028113,3017800.4635325577
42313,1.2227278321600734,710.1207228915664,3029064.1841767994
42314,1.2227278321600734,717.0550200803214,3040360.061923746
42315,1.2227278321600734,723.9893172690763,3051688.1983493264
42316,1.2227278321600734,730.9236144578314,3063048.693398836
42317,1.2227278321600734,737.8579116465864,3074441.645315315
42318,1.2227278321600734,744.7922088353414,3085867.150560985
42319,1.2227278321600734,751.7265060240965,3097325.3037331426
42320,1.2227278321600734,758.6608032128515,3108816.1974757165
42321,1.2227278321600734,765.5951004016065,3120339.922387661
42322,1.2227278321600734,772.5293975903614,3131896.5669291983
42323,1.2227278321600734,779.4636947791166,3143486.217326883
42324,1.2227278321600734,786.3979919678716,3155108.957478329
42325,1.2227278321600734,793.3322891566265,3166764.868857388
42326,1.2227278321600734,800.2665863453817,3178454.030420456
42327,1.2227278321600734,807.2008835341367,3190176.5185145326
42328,1.2227278321600734,814.1351807228916,3201932.4067875943
42329,1.2227278321600734,821.0694779116466,3213721.766101731
42330,1.2227278321600734,828.0037751004018,3225544.6644495064
42331,1.2227278321600734,834.9380722891567,3237401.1668738625
42332,1.2227278321600734,841.8723694779117,3249291.335391904
42333,1.2227278321600734,848.8066666666668,3261215.2289228267
42334,1.2227278321600734,855.7409638554218,3273172.903220163
42335,1.2227278321600734,862.6752610441768,3285164.410808578
42336,1.2227278321600734,869.6095582329317,3297189.800925284
42337,1.2227278321600734,876.5438554216869,3309249.119466224
42338,1.2227278321600734,883.4781526104418,3321342.4089370593
42339,1.2227278321600734,890.4124497991968,3333469.70840901
42340,1.2227278321600734,897.346746987952,3345631.0534795523
42341,1.2227278321600734,904.2810441767069,3357826.476237962
42342,1.2227278321600734,911.2153413654619,3370056.0052356734
42343,1.2227278321600734,918.1496385542168,3382319.665461388
42344,1.2227278321600734,925.083935742972,3394617.4783208724
42345,1.2227278321600734,932.018232931727,3406949.461621354
42346,1.2227278321600734,938.9525301204819,3419315.629560413
42347,1.2227278321600734,945.8868273092371,3431715.992719274
42348,1.2227278321600734,952.8211244979921,3444150.558060349
42349,1.2227278321600734,959.755421686747,3456619.3289289363
42350,1.2227278321600734,966.6897188755022,3469122.305058908
42351,1.2227278321600734,973.6240160642571,3481659.482582276
42352,1.2227278321600734,980.5583132530121,3494230.8540424583
42353,1.2227278321600734,987.492610441767,3506836.408411123
42354,1.2227278321600734,994.4269076305222,3519476.1311084367
42355,1.2227278321600734,1001.3612048192772,3532150.00402658
42356,1.2227278321600734,1008.2955020080321,3544858.005556368
42357,1.2227278321600734,1015.2297991967873,3557600.110616811
42358,1.2227278321600734,1022.1640963855423,3570376.2906874847
42359,1.2227278321600734,1029.0983935742972,3583186.5138435266
42360,1.2227278321600734,1036.0326907630522,3596030.744793139
42361,1.2227278321600734,1042.9669879518074,3608908.944917404
42362,1.2227278321600734,1049.9012851405623,3621821.072312321
42363,1.2227278321600734,1056.8355823293173,3634767.081832859
42364,1.2227278321600734,1063.7698795180725,3647746.9251389345
42365,1.2227278321600734,1070.7041767068274,3660760.550743137
42366,1.2227278321600734,1077.6384738955824,3673807.904060087
42367,1.2227278321600734,1084.5727710843375,3686888.9274572954
42368,1.2227278321600734,1091.5070682730925,3700003.560307375
42369,1.2227278321600734,1098.4413654618475,3713151.739041516
42370,1.2227278321600734,1105.3756626506024,3726333.3972040596
42371,1.2227278321600734,1112.3099598393576,3739548.465508096
42372,1.2227278321600734,1119.2442570281125,3752796.871891947
42373,1.2227278321600734,1126.1785542168675,3766078.5415764367
42374,1.2227278321600734,1133.1128514056227,3779393.3971228465
42375,1.2227278321600734,1140.0471485943776,3792741.358491449
42376,1.2227278321600734,1146.9814457831326,3806122.3431005254
42377,1.2227278321600734,1153.9157429718875,3819536.2658857917
42378,1.2227278321600734,1160.8500401606427,3832983.039360119
42379,1.2227278321600734,1167.7843373493977,3846462.573673488
42380,1.2227278321600734,1174.7186345381526,3859974.776673082
42381,1.2227278321600734,1181.6529317269078,3873519.553963457
42382,1.2227278321600734,1188.5872289156628,3887096.8089667144
42383,1.2227278321600734,1195.5215261044177,3900706.442982586
42384,1.2227278321600734,1202.455823293173,3914348.3552484154
42385,1.2227278321600734,1209.3901204819279,3928022.4429989127
42386,1.2227278321600734,1216.3244176706828,3941728.6015256923
42387,1.2227278321600734,1223.2587148594378,3955466.7242364767
42388,1.2227278321600734,1230.193012048193,3969236.702713964
42389,1.2227278321600734,1237.127309236948,3983038.426774289
42390,1.2227278321600734,1244.0616064257028,3996871.7845250256
42391,1.2227278321600734,1250.995903614458,4010736.66242273
42392,1.2227278321600734,1257.930200803213,4024632.945329916
42393,1.2227278321600734,1264.864497991968,4038560.5165715083
42394,1.2227278321600734,1271.798795180723,4052519.257990672
42395,1.2227278321600734,1278.733092369478,4066509.0500040264
42396,1.2227278321600734,1285.667389558233,4080529.771656213
42397,1.2227278321600734,1292.601686746988,4094581.3006737563
42398,1.2227278321600734,1299.535983935743,4108663.5135182566
42399,1.2227278321600734,1306.4702811244981,4122776.2854388286
42400,1.2227278321600734,1313.404578313253,4136919.490523802
42401,1.2227278321600734,1320.338875502008,4151093.0017516715
42402,1.2227278321600734,1327.2731726907632,4165296.691041252
42403,1.2227278321600734,1334.2074698795182,4179530.4293010538
42404,1.2227278321600734,1341.141767068273,4193794.086477851
42405,1.2227278321600734,1348.076064257028,4208087.531604426
42406,1.2227278321600734,1355.0103614457832,4222410.632846504
42407,1.2227278321600734,1361.9446586345382,4236763.257548852
42408,1.2227278321600734,1368.8789558232932,4251145.272280529
42409,1.2227278321600734,1375.8132530120483,4265556.542879315
42410,1.2227278321600734,1382.7475502008033,4279996.93449527
42411,1.2227278321600734,1389.6818473895582,4294466.311633467
42412,1.2227278321600734,1396.6161445783132,4308964.5381958615
42413,1.2227278321600734,1403.5504417670684,4323491.477522312
42414,1.2227278321600734,1410.4847389558233,4338046.992430752
42415,1.2227278321600734,1417.4190361445783,4352630.94525652
42416,1.2227278321600734,1424.3533333333335,4367243.197890831
42417,1.2227278321600734,1431.2876305220884,4381883.611818425
42418,1.2227278321600734,1438.2219277108434,4396552.048154351
42419,1.2227278321600734,1445.1562248995986,4411248.3676799415
42420,1.2227278321600734,1452.0905220883535,4425972.430877939
42421,1.2227278321600734,1459.0248192771085,4440724.097966816
42422,1.2227278321600734,1465.9591164658634,4455503.228934277
42423,1.2227278321600734,1472.8934136546186,4470309.683569925
42424,1.2227278321600734,1479.8277108433736,4485143.32149717
42425,1.2227278321600734,1486.7620080321285,4500004.002204309
42426,1.2227278321600734,1493.6963052208837,4514891.5850748345
42427,1.2227278321600734,1500.6306024096386,4529805.929416965
42428,1.2227278321600734,1507.5648995983936,4544746.8944924055
42429,1.2227278321600734,1514.4991967871485,4559714.339544354
42430,1.2227278321600734,1521.4334939759037,4574708.123824755
42431,1.2227278321600734,1528.3677911646587,4589728.106620817
42432,1.2227278321600734,1535.3020883534136,4604774.1472808
42433,1.2227278321600734,1542.2363855421688,4619846.105239084
42434,1.2227278321600734,1549.1706827309238,4634943.840040533
42435,1.2227278321600734,1556.1049799196787,4650067.211364159
42436,1.2227278321600734,1563.0392771084337,4665216.0790461
42437,1.2227278321600734,1569.9735742971889,4680390.303101928
42438,1.2227278321600734,1576.9078714859438,4695589.74374828
42439,1.2227278321600734,1583.8421686746988,4710814.261423849
42440,1.2227278321600734,1590.776465863454,4726063.716809727
42441,1.2227278321600734,1597.710763052209,4741337.970849119
42442,1.2227278321600734,1604.6450602409639,4756636.884766431
42443,1.2227278321600734,1611.579357429719,4771960.320085761
42444,1.2227278321600734,1618.513654618474,4787308.138648776
42445,1.2227278321600734,1625.447951807229,4802680.20263203
42446,1.2227278321600734,1632.382248995984,4818076.37456367
42447,1.2227278321600734,1639.316546184739,4833496.517339612
42448,1.2227278321600734,1646.250843373494,4848940.494239148
42449,1.2227278321600734,1653.185140562249,4864408.168940006
42450,1.2227278321600734,1660.1194377510042,4879899.4055328965
42451,1.2227278321600734,1667.0537349397591,4895414.068535528
42452,1.2227278321600734,1673.988032128514,4910952.022906113
42453,1.2227278321600734,1680.922329317269,4926513.134056378
42454,1.2227278321600734,1687.8566265060242,4942097.267864087
42455,1.2227278321600734,1694.7909236947792,4957704.290685084
42456,1.2227278321600734,1701.7252208835341,4973334.06936488
42457,1.2227278321600734,1708.6595180722893,4988986.47124977
42458,1.2227278321600734,1715.5938152610443,5004661.3641975075
42459,1.2227278321600734,1722.5281124497992,5020358.616587548
42460,1.2227278321600734,1729.4624096385544,5036078.097330861
42461,1.2227278321600734,1736.3967068273093,5051819.675879335
42462,1.2227278321600734,1743.3310040160643,5067583.222234761
42463,1.2227278321600734,1750.2653012048193,5083368.606957439
42464,1.2227278321600734,1757.1995983935744,5099175.7011743635
42465,1.2227278321600734,1764.1338955823294,5115004.3765870845
42466,1.2227278321600734,1771.0681927710843,5130854.505479144
42467,1.2227278321600734,1778.0024899598395,5146725.960723184
42468,1.2227278321600734,1784.9367871485945,5162618.6157877
42469,1.2227278321600734,1791.8710843373494,5178532.344743444
42470,1.2227278321600734,1798.8053815261044,5194467.022269503
42471,1.2227278321600734,1805.7396787148596,5210422.523659047
42472,1.2227278321600734,1812.6739759036145,5226398.72482476
42473,1.2227278321600734,1819.6082730923695,5242395.5023039635
42474,1.2227278321600734,1826.5425702811247,5258412.733263445
42475,1.2227278321600734,1833.4768674698796,5274450.295503985
42476,1.2227278321600734,1840.4111646586346,5290508.0674645975
42477,1.2227278321600734,1847.3454618473897,5306585.928226516
42478,1.2227278321600734,1854.2797590361447,5322683.757516872
42479,1.2227278321600734,1861.2140562248997,5338801.435712149
42480,1.2227278321600734,1868.1483534136546,5354938.843841354
42481,1.2227278321600734,1875.0826506024098,5371095.863588959
42482,1.2227278321600734,1882.0169477911647,5387272.377297579
42483,1.2227278321600734,1888.9512449799197,5403468.26797046
42484,1.2227278321600734,1895.8855421686749,5419683.419273669
42485,1.2227278321600734,1902.8198393574298,5435917.715538138
42486,1.2227278321600734,1909.7541365461848,5452171.041761444
42487,1.2227278321600734,1916.6884337349397,5468443.283609393
42488,1.2227278321600734,1923.622730923695,5484734.327417412
42489,1.2227278321600734,1930.5570281124499,5501044.06019173
42490,1.2227278321600734,1937.4913253012048,5517372.369610378
42491,1.2227278321600734,1944.42562248996,5533719.144023997
42492,1.2227278321600734,1951.359919678715,5550084.272456476
42493,1.2227278321600734,1958.29421686747,5566467.644605409
42494,1.2227278321600734,1965.2285140562249,5582869.150842391
42495,1.2227278321600734,1972.16281124498,5599288.682213134
42496,1.2227278321600734,1979.097108433735,5615726.130437446
42497,1.2227278321600734,1986.03140562249,5632181.387909051
42498,1.2227278321600734,1992.9657028112451,5648654.347695249
42499,1.2227278321600734,1999.9,5665144.903536452
42501,1.2299628192580725,280.19429718875506,1280327.144438061
42502,1.2299628192580725,287.12859437751007,1981999.143808843
42503,1.2299628192580725,294.0628915662651,2403807.6897624135
42504,1.2299628192580725,300.99718875502015,2413665.6591024217
42505,1.2299628192580725,307.93148594377516,2423497.3293617885
42506,1.2299628192580725,314.86578313253017,2433321.9744980265
42507,1.2299628192580725,321.8000803212852,2443147.6075145127
42508,1.2299628192580725,328.7343775100402,2452978.499892577
42509,1.2299628192580725,335.66867469879526,2462817.5087340903
42510,1.2299628192580725,342.60297188755027,2472666.844750315
42511,1.2299628192580725,349.5372690763053,2482528.3524697716
42512,1.2299628192580725,356.4715662650603,2492403.628980601
42513,1.2299628192580725,363.4058634538153,2502294.084455274
42514,1.2299628192580725,370.34016064257037,2512200.9788382095
42515,1.2299628192580725,377.2744578313253,2522125.4470445844
42516,1.2299628192580725,384.2087550200804,2532068.517633183
42517,1.2299628192580725,391.1430522088354,2542031.1272671507
42518,1.2299628192580725,398.0773493975904,2552014.132226221
42519,1.2299628192580725,405.0116465863455,2562018.3177570584
42520,1.2299628192580725,411.94594377510043,2572044.4057963737
42521,1.2299628192580725,418.8802409638555,2582093.0614491235
42522,1.2299628192580725,425.8145381526105,2592164.898502856
42523,1.2299628192580725,432.7488353413655,2602260.484187817
42524,1.2299628192580725,439.68313253012053,2612380.343340472
42525,1.2299628192580725,446.61742971887554,2622524.9620894734
42526,1.2299628192580725,453.5517269076306,2632694.7911542933
42527,1.2299628192580725,460.48602409638556,2642890.248824961
42528,1.2299628192580725,467.42032128514063,2653111.7236750145
42529,1.2299628192580725,474.35461847389564,2663359.577047374
42530,1.2299628192580725,481.28891566265065,2673634.1453435607
42531,1.2299628192580725,488.2232128514057,2683935.742139655
42532,1.2299628192580725,495.1575100401607,2694264.6601471254
42533,1.2299628192580725,502.09180722891574,2704621.1730327695
42534,1.2299628192580725,509.02610441767075,2715005.53710904
42535,1.2299628192580725,515.9604016064258,2725417.99290392
42536,1.2299628192580725,522.8946987951808,2735858.7666179254
42537,1.2299628192580725,529.8289959839358,2746328.0714746686
42538,1.2299628192580725,536.7632931726909,2756826.1089706025
42539,1.2299628192580725,543.6975903614459,2767353.0700289877
42540,1.2299628192580725,550.6318875502009,2777909.136062733
42541,1.2299628192580725,557.5661847389558,2788494.479950448
42542,1.2299628192580725,564.5004819277109,2799109.2669298938
42543,1.2299628192580725,571.434779116466,2809753.6554128653
42544,1.2299628192580725,578.3690763052209,2820427.797725432
42545,1.2299628192580725,585.303373493976,2831131.840777439
42546,1.2299628192580725,592.237670682731,2841865.9266650495
42547,1.2299628192580725,599.171967871486,2852630.193210112
42548,1.2299628192580725,606.106265060241,2863424.7744400445
42549,1.2299628192580725,613.040562248996,2874249.801011879
42550,1.2299628192580725,619.9748594377511,2885105.400584039
42551,1.2299628192580725,626.909156626506,2895991.698139336
42552,1.2299628192580725,633.8434538152611,2906908.81626262
42553,1.2299628192580725,640.7777510040162,2917856.875376356
42554,1.2299628192580725,647.7120481927711,2928835.993937374
42555,1.2299628192580725,654.6463453815261,2939846.288597869
42556,1.2299628192580725,661.5806425702813,2950887.8743336466
42557,1.2299628192580725,668.5149397590362,2961960.8645424554
42558,1.2299628192580725,675.4492369477912,2973065.3711151774
42559,1.2299628192580725,682.3835341365462,2984201.5044824355
42560,1.2299628192580725,689.3178313253013,2995369.373639136
42561,1.2299628192580725,696.2521285140563,3006569.0861492627
42562,1.2299628192580725,703.1864257028113,3017800.7481331443
42563,1.2299628192580725,710.1207228915664,3029064.464239284
42564,1.2299628192580725,717.0550200803214,3040360.337602686
42565,1.2299628192580725,723.9893172690763,3051688.469791533
42566,1.2299628192580725,730.9236144578314,3063048.960743881
42567,1.2299628192580725,737.8579116465864,3074441.9086959963
42568,1.2299628192580725,744.7922088353414,3085867.410103756
42569,1.2299628192580725,751.7265060240965,3097325.55955851
42570,1.2299628192580725,758.6608032128515,3108816.4496986032
42571,1.2299628192580725,765.5951004016065,3120340.171117743
42572,1.2299628192580725,772.5293975903614,3131896.812271217
42573,1.2299628192580725,779.4636947791166,3143486.4593809345
42574,1.2299628192580725,786.3979919678716,3155109.1963401344
42575,1.2299628192580725,793.3322891566265,3166765.104618537
42576,1.2299628192580725,800.2665863453817,3178454.263168643
42577,1.2299628192580725,807.2008835341367,3190176.748333771
42578,1.2299628192580725,814.1351807228916,3201932.633758414
42579,1.2299628192580725,821.0694779116466,3213721.9903013706
42580,1.2299628192580725,828.0037751004018,3225544.8859520834
42581,1.2299628192580725,834.9380722891567,3237401.3857505377
42582,1.2299628192580725,841.8723694779117,3249291.5517110354
42583,1.2299628192580725,848.8066666666668,3261215.4427501094
42584,1.2299628192580725,855.7409638554218,3273173.1146187666
42585,1.2299628192580725,862.6752610441768,3285164.619839269
42586,1.2299628192580725,869.6095582329317,3297190.0076465453
42587,1.2299628192580725,876.5438554216869,3309249.3239343637
42588,1.2299628192580725,883.4781526104418,3321342.611206317
42589,1.2299628192580725,890.4124497991968,3333469.908531654
42590,1.2299628192580725,897.346746987952,3345631.2515059714
42591,1.2299628192580725,904.2810441767069,3357826.6722167507
42592,1.2299628192580725,911.2153413654619,3370056.199213718
42593,1.2299628192580725,918.1496385542168,3382319.85748394
42594,1.2299628192580725,925.083935742972,3394617.6684316234
42595,1.2299628192580725,932.018232931727,3406949.649862504
42596,1.2299628192580725,938.9525301204819,3419315.8159727356
42597,1.2299628192580725,945.8868273092371,3431716.177342179
42598,1.2299628192580725,952.8211244979921,3444150.7409319403
42599,1.2299628192580725,959.755421686747,3456619.5100860656
42600,1.2299628192580725,966.6897188755022,3469122.484537232
42601,1.2299628192580725,973.6240160642571,3481659.6604163013
42602,1.2299628192580725,980.5583132530121,3494231.030265591
42603,1.2299628192580725,987.492610441767,3506836.583055713
42604,1.2299628192580725,994.4269076305222,3519476.3042058223
42605,1.2299628192580725,1001.3612048192772,3532150.1756071243
42606,1.2299628192580725,1008.2955020080321,3544858.175649501
42607,1.2299628192580725,1015.2297991967873,3557600.2792510656
42608,1.2299628192580725,1022.1640963855423,3570376.4578905315
42609,1.2299628192580725,1029.0983935742972,3583186.6796422075
42610,1.2299628192580725,1036.0326907630522,3596030.909213497
42611,1.2299628192580725,1042.9669879518074,3608909.1079847165
42612,1.2299628192580725,1049.9012851405623,3621821.234051127
42613,1.2299628192580725,1056.8355823293173,3634767.242266986
42614,1.2299628192580725,1063.7698795180725,3647747.084291527
42615,1.2299628192580725,1070.7041767068274,3660760.7086366783
42616,1.2299628192580725,1077.6384738955824,3673808.0607164265
42617,1.2299628192580725,1084.5727710843375,3686889.0828976715
42618,1.2299628192580725,1091.5070682730925,3700003.7145524328
42619,1.2299628192580725,1098.4413654618475,3713151.8921113345
42620,1.2299628192580725,1105.3756626506024,3726333.5491181663
42621,1.2299628192580725,1112.3099598393576,3739548.616285489
42622,1.2299628192580725,1119.2442570281125,3752797.0215511136
42623,1.2299628192580725,1126.1785542168675,3766078.690135369
42624,1.2299628192580725,1133.1128514056227,3779393.5445990614
42625,1.2299628192580725,1140.0471485943776,3792741.504902001
42626,1.2299628192580725,1146.9814457831326,3806122.488462024
42627,1.2299628192580725,1153.9157429718875,3819536.410214416
42628,1.2299628192580725,1160.8500401606427,3832983.1826716345
42629,1.2299628192580725,1167.7843373493977,3846462.7159832544
42630,1.2299628192580725,1174.7186345381526,3859974.9179960717
42631,1.2299628192580725,1181.6529317269078,3873519.6943142675
42632,1.2299628192580725,1188.5872289156628,3887096.9483595756
42633,1.2299628192580725,1195.5215261044177,3900706.5814313777
42634,1.2299628192580725,1202.455823293173,3914348.4927666755
42635,1.2299628192580725,1209.3901204819279,3928022.5795998503
42636,1.2299628192580725,1216.3244176706828,3941728.737222193
42637,1.2299628192580725,1223.2587148594378,3955466.859041117
42638,1.2299628192580725,1230.193012048193,3969236.836639023
42639,1.2299628192580725,1237.127309236948,3983038.5598317524
42640,1.2299628192580725,1244.0616064257028,3996871.9167265967
42641,1.2299628192580725,1250.995903614458,4010736.7937798393
42642,1.2299628192580725,1257.930200803213,4024633.075853728
42643,1.2299628192580725,1264.864497991968,4038560.6462729317
42644,1.2299628192580725,1271.798795180723,4052519.386880363
42645,1.2299628192580725,1278.733092369478,4066509.178092403
42646,1.2299628192580725,1285.667389558233,4080529.898953454
42647,1.2299628192580725,1292.601686746988,4094581.4271898153
42648,1.2299628192580725,1299.535983935743,4108663.639262865
42649,1.2299628192580725,1306.4702811244981,4122776.4104215023
42650,1.2299628192580725,1313.404578313253,4136919.6147538484
42651,1.2299628192580725,1320.338875502008,4151093.125238194
42652,1.2299628192580725,1327.2731726907632,4165296.813793159
42653,1.2299628192580725,1334.2074698795182,4179530.551327061
42654,1.2299628192580725,1341.141767068273,4193794.2077864865
42655,1.2299628192580725,1348.076064257028,4208087.65220404
42656,1.2299628192580725,1355.0103614457832,4222410.75274527
42657,1.2299628192580725,1361.9446586345382,4236763.37675477
42658,1.2299628192580725,1368.8789558232932,4251145.390801435
42659,1.2299628192580725,1375.8132530120483,4265556.660722883
42660,1.2299628192580725,1382.7475502008033,4279997.051669016
42661,1.2299628192580725,1389.6818473895582,4294466.428144755
42662,1.2299628192580725,1396.6161445783132,4308964.654051905
42663,1.2299628192580725,1403.5504417670684,4323491.592730179
42664,1.2299628192580725,1410.4847389558233,4338047.106997373
42665,1.2299628192580725,1417.4190361445783,4352631.0591886835
42666,1.2299628192580725,1424.3533333333335,4367243.311195196
42667,1.2299628192580725,1431.2876305220884,4381883.724501516
