,P,T,U
9325,939393976.3760486,709.2802020202021,1415456.3243591413
9326,939393976.3760486,726.7210101010103,1470260.4430488022
9327,939393976.3760486,744.1618181818183,1524893.1595059265
9328,939393976.3760486,761.6026262626264,1579354.2134581998
9329,939393976.3760486,779.0434343434345,1633643.8736558515
9330,939393976.3760486,796.4842424242424,1687762.8929243428
9331,939393976.3760486,813.9250505050506,1741712.4774057025
9332,939393976.3760486,831.3658585858586,1795494.2406077844
9333,939393976.3760486,848.8066666666668,1849110.1692718472
9334,939393976.3760486,866.2474747474748,1902562.589030492
9335,939393976.3760486,883.688282828283,1955854.1323566926
9336,939393976.3760486,901.129090909091,2008987.7085702517
9337,939393976.3760486,918.569898989899,2061966.4755794557
9338,939393976.3760486,936.0107070707072,2114793.8130074805
9339,939393976.3760486,953.4515151515152,2167473.2963692886
9340,939393976.3760486,970.8923232323234,2220008.672011648
9341,939393976.3760486,988.3331313131314,2272403.8325943174
9342,939393976.3760486,1005.7739393939396,2324662.792964289
9343,939393976.3760486,1023.2147474747476,2376789.6663500206
9344,939393976.3760486,1040.6555555555556,2428788.640872148
9345,939393976.3760486,1058.0963636363638,2480663.9564280333
9346,939393976.3760486,1075.5371717171718,2532419.882056333
9347,939393976.3760486,1092.97797979798,2584060.6939242072
9348,939393976.3760486,1110.418787878788,2635590.6541028656
9349,939393976.3760486,1127.8595959595962,2687013.9903084915
9350,939393976.3760486,1145.3004040404041,2738334.8767857947
9351,939393976.3760486,1162.7412121212124,2789557.4165025535
9352,939393976.3760486,1180.1820202020203,2840685.6248073424
9353,939393976.3760486,1197.6228282828283,2891723.4146808367
9354,939393976.3760486,1215.0636363636365,2942674.5836855215
9355,939393976.3760486,1232.5044444444445,2993542.802690918
9356,939393976.3760486,1249.9452525252527,3044331.606422548
9357,939393976.3760486,1267.3860606060607,3095044.3858543383
9358,939393976.3760486,1284.826868686869,3145684.382436358
9359,939393976.3760486,1302.267676767677,3196254.68412376
9360,939393976.3760486,1319.7084848484849,3246758.223148653
9361,939393976.3760486,1337.149292929293,3297197.775454799
9362,939393976.3760486,1354.590101010101,3347575.961695936
9363,939393976.3760486,1372.0309090909093,3397895.24968177
9364,939393976.3760486,1389.4717171717173,3448157.958141877
9365,939393976.3760486,1406.9125252525253,3498366.261666665
9366,939393976.3760486,1424.3533333333335,3548522.19667608
9367,939393976.3760486,1441.7941414141414,3598627.668261274
9368,939393976.3760486,1459.2349494949497,3648684.45774151
9369,939393976.3760486,1476.6757575757576,3698694.23077841
9370,939393976.3760486,1494.1165656565659,3748658.5458920924
9371,939393976.3760486,1511.5573737373738,3798578.8632285832
9372,939393976.3760486,1528.998181818182,3848456.5555103426
9373,939393976.3760486,1546.43898989899,3898292.908171184
9374,939393976.3760486,1563.879797979798,3948089.141797084
9375,939393976.3760486,1581.3206060606062,3997846.4109182684
9376,939393976.3760486,1598.7614141414142,4047565.8146420484
9377,939393976.3760486,1616.2022222222224,4097248.4042972755
9378,939393976.3760486,1633.6430303030304,4146895.190573728
9379,939393976.3760486,1651.0838383838386,4196507.15010451
9380,939393976.3760486,1668.5246464646466,4246085.23145438
9381,939393976.3760486,1685.9654545454546,4295630.360491128
9382,939393976.3760486,1703.4062626262628,4345143.445130329
9383,939393976.3760486,1720.8470707070708,4394625.379455978
9384,939393976.3760486,1738.287878787879,4444077.047230207
9385,939393976.3760486,1755.728686868687,4493499.324814548
9386,939393976.3760486,1773.1694949494952,4542893.083533059
9387,939393976.3760486,1790.6103030303032,4592259.191513603
9388,939393976.3760486,1808.0511111111111,4641598.515048501
9389,939393976.3760486,1825.4919191919194,4690911.919518737
9390,939393976.3760486,1842.9327272727273,4740200.269927935
9391,939393976.3760486,1860.3735353535355,4789464.431092954
9392,939393976.3760486,1877.8143434343435,4838705.267537535
9393,939393976.3760486,1895.2551515151517,4887923.643134232
9394,939393976.3760486,1912.6959595959597,4937120.420537774
9395,939393976.3760486,1930.136767676768,4986296.460450546
9396,939393976.3760486,1947.577575757576,5035452.620757768
9397,939393976.3760486,1965.018383838384,5084589.755566766
9398,939393976.3760486,1982.459191919192,5133708.714181244
9399,939393976.3760486,1999.9,5182810.340037963
9401,949494980.2967072,290.70080808080814,44496.14551933609
9402,949494980.2967072,308.1416161616162,104396.6968160292
9403,949494980.2967072,325.5824242424243,164825.22315526716
9404,949494980.2967072,343.0232323232324,224839.07414692777
9405,949494980.2967072,360.4640404040405,284212.349526245
9406,949494980.2967072,377.90484848484857,342974.0593252999
9407,949494980.2967072,395.3456565656566,401225.31538633816
9408,949494980.2967072,412.7864646464647,459071.5026917145
9409,949494980.2967072,430.2272727272728,516600.45533555315
9410,949494980.2967072,447.66808080808084,573878.3349913851
9411,949494980.2967072,465.10888888888894,630951.763775212
9412,949494980.2967072,482.54969696969704,687851.6710642489
9413,949494980.2967072,499.99050505050513,744597.1393112793
9414,949494980.2967072,517.4313131313132,801198.682917098
9415,949494980.2967072,534.8721212121213,857660.849745656
9416,949494980.2967072,552.3129292929293,913984.2024499216
9417,949494980.2967072,569.7537373737375,970166.7859160153
9418,949494980.2967072,587.1945454545455,1026205.1897762183
9419,949494980.2967072,604.6353535353536,1082095.301049001
9420,949494980.2967072,622.0761616161617,1137832.8243605061
9421,949494980.2967072,639.5169696969698,1193413.6305067805
9422,949494980.2967072,656.9577777777779,1248833.9800121295
9423,949494980.2967072,674.3985858585859,1304090.6570257074
9424,949494980.2967072,691.8393939393941,1359181.039941195
9425,949494980.2967072,709.2802020202021,1414103.1284122802
9426,949494980.2967072,726.7210101010103,1468855.5411401903
9427,949494980.2967072,744.1618181818183,1523437.4949121957
9428,949494980.2967072,761.6026262626264,1577848.77238038
9429,949494980.2967072,779.0434343434345,1632089.6850238773
9430,949494980.2967072,796.4842424242424,1686161.0270708434
9431,949494980.2967072,813.9250505050506,1740064.0442454163
9432,949494980.2967072,831.3658585858586,1793800.3866686889
9433,949494980.2967072,848.8066666666668,1847372.0740731186
9434,949494980.2967072,866.2474747474748,1900781.4608213645
9435,949494980.2967072,883.688282828283,1954031.2033509829
9436,949494980.2967072,901.129090909091,2007124.2298254534
9437,949494980.2967072,918.569898989899,2060063.711677064
9438,949494980.2967072,936.0107070707072,2112853.036692405
9439,949494980.2967072,953.4515151515152,2165495.7833016217
9440,949494980.2967072,970.8923232323234,2217995.6957737836
9441,949494980.2967072,988.3331313131314,2270356.6600816087
9442,949494980.2967072,1005.7739393939396,2322582.680268851
9443,949494980.2967072,1023.2147474747476,2374677.8552259225
9444,949494980.2967072,1040.6555555555556,2426646.355847422
9445,949494980.2967072,1058.0963636363638,2478492.4026052887
9446,949494980.2967072,1075.5371717171718,2530220.2436206206
9447,949494980.2967072,1092.97797979798,2581834.1333546685
9448,949494980.2967072,1110.418787878788,2633338.3120644353
9449,949494980.2967072,1127.8595959595962,2684736.9861819334
9450,949494980.2967072,1145.3004040404041,2736034.309778912
9451,949494980.2967072,1162.7412121212124,2787234.367272913
9452,949494980.2967072,1180.1820202020203,2838341.1575170197
9453,949494980.2967072,1197.6228282828283,2889358.5793968327
9454,949494980.2967072,1215.0636363636365,2940290.419035276
9455,949494980.2967072,1232.5044444444445,2991140.338680608
9456,949494980.2967072,1249.9452525252527,3041911.8673265274
9457,949494980.2967072,1267.3860606060607,3092608.393086772
9458,949494980.2967072,1284.826868686869,3143233.157320726
9459,949494980.2967072,1302.267676767677,3193789.250482112
9460,949494980.2967072,1319.7084848484849,3244279.6096401727
9461,949494980.2967072,1337.149292929293,3294707.017602068
9462,949494980.2967072,1354.590101010101,3345074.103547094
9463,949494980.2967072,1372.0309090909093,3395383.3450672664
9464,949494980.2967072,1389.4717171717173,3445637.0714955777
9465,949494980.2967072,1406.9125252525253,3495837.4683922837
9466,949494980.2967072,1424.3533333333335,3545986.583051256
9467,949494980.2967072,1441.7941414141414,3596086.3308825605
9468,949494980.2967072,1459.2349494949497,3646138.502524117
9469,949494980.2967072,1476.6757575757576,3696144.7715343125
9470,949494980.2967072,1494.1165656565659,3746106.7025189656
9471,949494980.2967072,1511.5573737373738,3796025.7595496834
9472,949494980.2967072,1528.998181818182,3845903.3169099526
9473,949494980.2967072,1546.43898989899,3895740.658585465
9474,949494980.2967072,1563.879797979798,3945539.0010998677
9475,949494980.2967072,1581.3206060606062,3995299.4917716417
9476,949494980.2967072,1598.7614141414142,4045023.2193643637
9477,949494980.2967072,1616.2022222222224,4094711.2217045575
9478,949494980.2967072,1633.6430303030304,4144364.492848078
9479,949494980.2967072,1651.0838383838386,4193983.989739541
9480,949494980.2967072,1668.5246464646466,4243570.63832325
9481,949494980.2967072,1685.9654545454546,4293125.339077379
9482,949494980.2967072,1703.4062626262628,4342648.971956007
9483,949494980.2967072,1720.8470707070708,4392142.40073528
9484,949494980.2967072,1738.287878787879,4441606.4767706515
9485,949494980.2967072,1755.728686868687,4491042.042181515
9486,949494980.2967072,1773.1694949494952,4540449.932487428
9487,949494980.2967072,1790.6103030303032,4589830.978726784
9488,949494980.2967072,1808.0511111111111,4639186.009093894
9489,949494980.2967072,1825.4919191919194,4688515.850134196
9490,949494980.2967072,1842.9327272727273,4737821.327539824
9491,949494980.2967072,1860.3735353535355,4787103.266589109
9492,949494980.2967072,1877.8143434343435,4836362.492273787
9493,949494980.2967072,1895.2551515151517,4885599.829157173
9494,949494980.2967072,1912.6959595959597,4934816.101004918
9495,949494980.2967072,1930.136767676768,4984012.130228256
9496,949494980.2967072,1947.577575757576,5033188.737176845
9497,949494980.2967072,1965.018383838384,5082346.739315634
9498,949494980.2967072,1982.459191919192,5131486.950317059
9499,949494980.2967072,1999.9,5180610.179096652
9501,959595984.2173657,290.70080808080814,44458.37527860265
9502,959595984.2173657,308.1416161616162,104316.22732051423
9503,959595984.2173657,325.5824242424243,164705.49541648204
9504,959595984.2173657,343.0232323232324,224678.21531610723
9505,959595984.2173657,360.4640404040405,284006.1899932707
9506,959595984.2173657,377.90484848484857,342718.236683943
9507,959595984.2173657,395.3456565656566,400916.1916856414
9508,959595984.2173657,412.7864646464647,458706.39443754347
9509,959595984.2173657,430.2272727272728,516177.5616619865
9510,959595984.2173657,447.66808080808084,573396.5687029775
9511,959595984.2173657,465.10888888888894,630410.5758533874
9512,959595984.2173657,482.54969696969704,687250.901533842
9513,959595984.2173657,499.99050505050513,743936.901669387
9514,959595984.2173657,517.4313131313132,800479.2793300654
9515,959595984.2173657,534.8721212121213,856882.7112499136
9516,959595984.2173657,552.3129292929293,913147.8482709861
9517,959595984.2173657,569.7537373737375,969272.796887142
9518,959595984.2173657,587.1945454545455,1025254.1918828089
9519,959595984.2173657,604.6353535353536,1081087.9560842703
9520,959595984.2173657,622.0761616161617,1136769.8254444543
9521,959595984.2173657,639.5169696969698,1192295.7008172194
9522,959595984.2173657,656.9577777777779,1247661.873514526
9523,959595984.2173657,674.3985858585859,1302865.1603153835
9524,959595984.2173657,691.8393939393941,1357902.974551162
9525,959595984.2173657,709.2802020202021,1412773.3531151211
9526,959595984.2173657,726.7210101010103,1467474.953905879
9527,959595984.2173657,744.1618181818183,1522007.0342849747
9528,959595984.2173657,761.6026262626264,1576369.4181179975
9529,959595984.2173657,779.0434343434345,1630562.4579601204
9530,959595984.2173657,796.4842424242424,1684586.9878744395
9531,959595984.2173657,813.9250505050506,1738444.2917272293
9532,959595984.2173657,831.3658585858586,1792136.054956397
9533,959595984.2173657,848.8066666666668,1845664.3291543687
9534,959595984.2173657,866.2474747474748,1899031.4964596552
9535,959595984.2173657,883.688282828283,1952240.2365015065
9536,959595984.2173657,901.129090909091,2005293.4956922263
9537,959595984.2173657,918.569898989899,2058194.458560503
9538,959595984.2173657,936.0107070707072,2110946.520778521
9539,959595984.2173657,953.4515151515152,2163553.263539948
9540,959595984.2173657,970.8923232323234,2216018.4289822704
9541,959595984.2173657,988.3331313131314,2268345.8964029974
9542,959595984.2173657,1005.7739393939396,2320539.6590859112
9543,959595984.2173657,1023.2147474747476,2372603.801623045
9544,959595984.2173657,1040.6555555555556,2424542.4776845165
9545,959595984.2173657,1058.0963636363638,2476359.8882476846
9546,959595984.2173657,1075.5371717171718,2528060.2603466697
9547,959595984.2173657,1092.97797979798,2579647.8264416074
9548,959595984.2173657,1110.418787878788,2631126.804533646
9549,959595984.2173657,1127.8595959595962,2682501.379167326
9550,959595984.2173657,1145.3004040404041,2733775.6834671902
9551,959595984.2173657,1162.7412121212124,2784953.782352095
9552,959595984.2173657,1180.1820202020203,2836039.6570599396
9553,959595984.2173657,1197.6228282828283,2887037.191099268
9554,959595984.2173657,1215.0636363636365,2937950.1577238683
9555,959595984.2173657,1232.5044444444445,2988782.209003632
9556,959595984.2173657,1249.9452525252527,3039536.866540655
9557,959595984.2173657,1267.3860606060607,3090217.5138550745
9558,959595984.2173657,1284.826868686869,3140827.390440993
9559,959595984.2173657,1302.267676767677,3191369.5874700067
9560,959595984.2173657,1319.7084848484849,3241847.045098494
9561,959595984.2173657,1337.149292929293,3292262.5513153234
9562,959595984.2173657,1354.590101010101,3342618.7422493803
9563,959595984.2173657,1372.0309090909093,3392918.1038410724
9564,959595984.2173657,1389.4717171717173,3443162.974769143
9565,959595984.2173657,1406.9125252525253,3493355.5505135823
9566,959595984.2173657,1424.3533333333335,3543497.8884270494
9567,959595984.2173657,1441.7941414141414,3593591.91368135
9568,959595984.2173657,1459.2349494949497,3643639.425951684
9569,959595984.2173657,1476.6757575757576,3693642.10669997
9570,959595984.2173657,1494.1165656565659,3743601.5269190953
9571,959595984.2173657,1511.5573737373738,3793519.155202846
9572,959595984.2173657,1528.998181818182,3843396.368274693
9573,959595984.2173657,1546.43898989899,3893234.449854201
9574,959595984.2173657,1563.879797979798,3943034.613823155
9575,959595984.2173657,1581.3206060606062,3992798.0019594524
