Date,Time,KW
42174.00,0.67,3998.40
42174.00,0.68,3864.00
42174.00,0.69,3830.40
42174.00,0.70,3830.40
42174.00,0.71,3796.80
42174.00,0.72,3796.80
42174.00,0.73,3796.80
42174.00,0.74,3864.00
42174.00,0.75,3763.20
42174.00,0.76,3696.00
42174.00,0.77,3696.00
42174.00,0.78,3696.00
42174.00,0.79,3561.60
42174.00,0.80,3494.40
42174.00,0.81,3528.00
42174.00,0.82,3595.20
42174.00,0.83,3595.20
42174.00,0.84,3561.60
42174.00,0.85,3427.20
42174.00,0.86,3360.00
42174.00,0.87,3192.00
42174.00,0.89,3057.60
42174.00,0.90,2956.80
42174.00,0.91,2923.20
42174.00,0.92,2889.60
42174.00,0.93,2856.00
42174.00,0.94,2856.00
42174.00,0.95,2822.40
42174.00,0.96,2856.00
42174.00,0.97,2889.60
42174.00,0.98,2822.40
42174.00,0.99,2822.40
42174.00,1.00,2755.20
42175.00,0.01,2721.60
42175.00,0.02,2688.00
42175.00,0.03,2755.20
42175.00,0.04,2721.60
42175.00,0.05,2688.00
42175.00,0.06,2721.60
42175.00,0.07,2688.00
42175.00,0.08,2688.00
42175.00,0.09,2654.40
42175.00,0.10,2654.40
42175.00,0.11,2587.20
42175.00,0.12,2520.00
42175.00,0.14,2520.00
42175.00,0.15,2587.20
42175.00,0.16,2553.60
42175.00,0.17,2587.20
42175.00,0.18,2654.40
42175.00,0.19,2654.40
42175.00,0.20,2721.60
42175.00,0.21,2755.20
42175.00,0.22,2721.60
42175.00,0.23,2788.80
42175.00,0.24,2788.80
42175.00,0.25,2788.80
42175.00,0.26,2755.20
42175.00,0.27,2755.20
42175.00,0.28,2788.80
42175.00,0.29,2822.40
42175.00,0.30,2755.20
42175.00,0.31,2788.80
42175.00,0.32,2822.40
42175.00,0.33,2956.80
42175.00,0.34,2923.20
42175.00,0.35,2856.00
42175.00,0.36,2923.20
42175.00,0.37,2923.20
42175.00,0.39,2889.60
42175.00,0.40,2956.80
42175.00,0.41,2923.20
42175.00,0.42,2889.60
42175.00,0.43,2889.60
42175.00,0.44,2956.80
42175.00,0.45,2923.20
42175.00,0.46,2923.20
42175.00,0.47,2956.80
42175.00,0.48,2990.40
42175.00,0.49,3024.00
42175.00,0.50,2923.20
42175.00,0.51,2923.20
42175.00,0.52,2788.80
42175.00,0.53,2755.20
42175.00,0.54,2721.60
42175.00,0.55,2788.80
42175.00,0.56,2822.40
42175.00,0.57,2856.00
42175.00,0.58,2856.00
42175.00,0.59,2856.00
42175.00,0.60,2788.80
42175.00,0.61,2755.20
42175.00,0.62,2721.60
42175.00,0.64,2721.60
42175.00,0.65,2688.00
42175.00,0.66,2755.20
42175.00,0.67,2755.20
42175.00,0.68,2721.60
42175.00,0.69,2688.00
42175.00,0.70,2654.40
42175.00,0.71,2721.60
42175.00,0.72,2688.00
42175.00,0.73,2688.00
42175.00,0.74,2654.40
42175.00,0.75,2620.80
42175.00,0.76,2620.80
42175.00,0.77,2587.20
42175.00,0.78,2553.60
42175.00,0.79,2520.00
42175.00,0.80,2486.40
42175.00,0.81,2520.00
42175.00,0.82,2520.00
42175.00,0.83,2520.00
42175.00,0.84,2486.40
42175.00,0.85,2520.00
42175.00,0.86,2486.40
42175.00,0.87,2486.40
42175.00,0.89,2352.00
42175.00,0.90,2352.00
42175.00,0.91,2352.00
42175.00,0.92,2352.00
42175.00,0.93,2318.40
42175.00,0.94,2284.80
42175.00,0.95,2284.80
42175.00,0.96,2217.60
42175.00,0.97,2251.20
42175.00,0.98,2251.20
42175.00,0.99,2251.20
42175.00,1.00,2251.20
42176.00,0.01,2217.60
42176.00,0.02,2184.00
42176.00,0.03,2150.40
42176.00,0.04,2184.00
42176.00,0.05,2184.00
42176.00,0.06,2150.40
42176.00,0.07,2150.40
42176.00,0.08,2150.40
42176.00,0.09,2150.40
42176.00,0.10,2150.40
42176.00,0.11,2150.40
42176.00,0.12,2116.80
42176.00,0.14,2116.80
42176.00,0.15,2116.80
42176.00,0.16,2116.80
42176.00,0.17,2083.20
42176.00,0.18,2116.80
42176.00,0.19,2083.20
42176.00,0.20,2083.20
42176.00,0.21,2016.00
42176.00,0.22,2049.60
42176.00,0.23,2083.20
42176.00,0.24,2049.60
42176.00,0.25,2150.40
42176.00,0.26,2083.20
42176.00,0.27,2116.80
42176.00,0.28,2116.80
42176.00,0.29,2116.80
42176.00,0.30,2184.00
42176.00,0.31,2184.00
42176.00,0.32,2116.80
42176.00,0.33,2184.00
42176.00,0.34,2217.60
42176.00,0.35,2217.60
42176.00,0.36,2217.60
42176.00,0.37,2284.80
42176.00,0.39,2486.40
42176.00,0.40,2553.60
42176.00,0.41,2620.80
42176.00,0.42,2587.20
42176.00,0.43,2553.60
42176.00,0.44,2553.60
42176.00,0.45,2587.20
42176.00,0.46,2587.20
42176.00,0.47,2553.60
42176.00,0.48,2587.20
42176.00,0.49,2587.20
42176.00,0.50,2620.80
42176.00,0.51,2587.20
42176.00,0.52,2553.60
42176.00,0.53,2587.20
42176.00,0.54,2620.80
42176.00,0.55,2620.80
42176.00,0.56,2654.40
42176.00,0.57,2688.00
42176.00,0.58,2620.80
42176.00,0.59,2654.40
42176.00,0.60,2654.40
42176.00,0.61,2620.80
42176.00,0.62,2654.40
42176.00,0.64,2654.40
42176.00,0.65,2654.40
42176.00,0.66,2688.00
42176.00,0.67,2688.00
42176.00,0.68,2688.00
42176.00,0.69,2688.00
42176.00,0.70,2654.40
42176.00,0.71,2688.00
42176.00,0.72,2688.00
42176.00,0.73,2688.00
42176.00,0.74,2688.00
42176.00,0.75,2721.60
42176.00,0.76,2688.00
42176.00,0.77,2654.40
42176.00,0.78,2620.80
42176.00,0.79,2553.60
42176.00,0.80,2553.60
42176.00,0.81,2587.20
42176.00,0.82,2620.80
42176.00,0.83,2620.80
42176.00,0.84,2587.20
42176.00,0.85,2620.80
42176.00,0.86,2620.80
42176.00,0.87,2654.40
42176.00,0.89,2755.20
42176.00,0.90,2822.40
42176.00,0.91,3057.60
42176.00,0.92,3124.80
42176.00,0.93,3192.00
42176.00,0.94,3259.20
42176.00,0.95,3326.40
42176.00,0.96,3326.40
42176.00,0.97,3326.40
42176.00,0.98,3259.20
42176.00,0.99,3259.20
42176.00,1.00,3292.80
42177.00,0.01,3192.00
42177.00,0.02,3259.20
42177.00,0.03,3326.40
42177.00,0.04,3225.60
42177.00,0.05,3326.40
42177.00,0.06,3292.80
42177.00,0.07,3326.40
42177.00,0.08,3292.80
42177.00,0.09,3326.40
42177.00,0.10,3393.60
42177.00,0.11,3393.60
42177.00,0.12,3292.80
42177.00,0.14,3360.00
42177.00,0.15,3427.20
42177.00,0.16,3460.80
42177.00,0.17,3460.80
42177.00,0.18,3494.40
42177.00,0.19,3460.80
42177.00,0.20,3494.40
42177.00,0.21,3528.00
42177.00,0.22,3561.60
42177.00,0.23,3729.60
42177.00,0.24,3796.80
42177.00,0.25,3830.40
42177.00,0.26,3931.20
42177.00,0.27,3998.40
42177.00,0.28,4065.60
42177.00,0.29,4099.20
42177.00,0.30,4099.20
42177.00,0.31,4099.20
42177.00,0.32,4032.00
42177.00,0.33,3931.20
42177.00,0.34,3964.80
42177.00,0.35,3964.80
42177.00,0.36,3897.60
42177.00,0.37,3964.80
42177.00,0.39,3931.20
42177.00,0.40,3964.80
42177.00,0.41,3964.80
42177.00,0.42,4032.00
42177.00,0.43,3964.80
42177.00,0.44,4032.00
42177.00,0.45,3897.60
42177.00,0.46,3931.20
42177.00,0.47,3964.80
42177.00,0.48,3998.40
42177.00,0.49,4166.40
42177.00,0.50,4132.80
42177.00,0.51,4132.80
42177.00,0.52,4200.00
42177.00,0.53,4200.00
42177.00,0.54,4166.40
42177.00,0.55,4032.00
42177.00,0.56,4132.80
42177.00,0.57,4132.80
42177.00,0.58,4166.40
42177.00,0.59,4132.80
42177.00,0.60,4032.00
42177.00,0.61,3998.40
42177.00,0.62,4065.60
42177.00,0.64,4065.60
42177.00,0.65,4065.60
42177.00,0.66,4166.40
42177.00,0.67,4099.20
42177.00,0.68,3931.20
42177.00,0.69,3931.20
42177.00,0.70,3864.00
42177.00,0.71,3864.00
42177.00,0.72,3796.80
42177.00,0.73,3830.40
42177.00,0.74,3864.00
42177.00,0.75,3864.00
42177.00,0.76,3796.80
42177.00,0.77,3763.20
42177.00,0.78,3796.80
42177.00,0.79,3729.60
42177.00,0.80,3595.20
42177.00,0.81,3628.80
42177.00,0.82,3696.00
42177.00,0.83,3729.60
42177.00,0.84,3662.40
42177.00,0.85,3628.80
42177.00,0.86,3595.20
42177.00,0.87,3528.00
42177.00,0.89,3460.80
42177.00,0.90,3494.40
42177.00,0.91,3460.80
42177.00,0.92,3460.80
42177.00,0.93,3393.60
42177.00,0.94,3360.00
42177.00,0.95,3326.40
42177.00,0.96,3292.80
42177.00,0.97,3225.60
42177.00,0.98,3225.60
42177.00,0.99,3192.00
42177.00,1.00,3225.60
42178.00,0.01,3124.80
42178.00,0.02,3124.80
42178.00,0.03,3259.20
42178.00,0.04,3192.00
42178.00,0.05,3124.80
42178.00,0.06,3192.00
42178.00,0.07,3158.40
42178.00,0.08,3225.60
42178.00,0.09,3225.60
42178.00,0.10,3158.40
42178.00,0.11,3124.80
42178.00,0.12,3091.20
42178.00,0.14,3091.20
42178.00,0.15,3124.80
42178.00,0.16,3158.40
42178.00,0.17,3192.00
42178.00,0.18,3225.60
42178.00,0.19,3158.40
42178.00,0.20,3259.20
42178.00,0.21,3326.40
42178.00,0.22,3360.00
42178.00,0.23,3494.40
42178.00,0.24,3460.80
42178.00,0.25,3561.60
42178.00,0.26,3696.00
42178.00,0.27,3763.20
42178.00,0.28,3763.20
42178.00,0.29,3763.20
42178.00,0.30,3763.20
42178.00,0.31,3696.00
42178.00,0.32,3763.20
42178.00,0.33,3763.20
42178.00,0.34,3796.80
42178.00,0.35,3830.40
42178.00,0.36,3864.00
42178.00,0.37,3964.80
42178.00,0.39,3998.40
42178.00,0.40,3998.40
42178.00,0.41,3931.20
42178.00,0.42,3998.40
42178.00,0.43,4099.20
42178.00,0.44,4032.00
42178.00,0.45,4032.00
42178.00,0.46,3964.80
42178.00,0.47,4065.60
42178.00,0.48,4065.60
42178.00,0.49,4065.60
42178.00,0.50,3998.40
42178.00,0.51,4065.60
42178.00,0.52,3998.40
42178.00,0.53,4132.80
42178.00,0.54,3998.40
42178.00,0.55,3931.20
42178.00,0.56,3897.60
42178.00,0.57,3864.00
42178.00,0.58,3864.00
42178.00,0.59,3998.40
42178.00,0.60,4032.00
42178.00,0.61,4032.00
42178.00,0.62,3931.20
42178.00,0.64,3998.40
42178.00,0.65,4032.00
42178.00,0.66,4065.60
42178.00,0.67,4032.00
42178.00,0.68,3864.00
42178.00,0.69,3796.80
42178.00,0.70,3796.80
42178.00,0.71,3830.40
42178.00,0.72,3897.60
42178.00,0.73,3830.40
42178.00,0.74,3796.80
42178.00,0.75,3830.40
42178.00,0.76,3729.60
42178.00,0.77,3763.20
42178.00,0.78,3729.60
42178.00,0.79,3662.40
42178.00,0.80,3696.00
42178.00,0.81,3763.20
42178.00,0.82,3729.60
42178.00,0.83,3696.00
42178.00,0.84,3763.20
42178.00,0.85,3796.80
42178.00,0.86,3662.40
42178.00,0.87,3595.20
42178.00,0.89,3460.80
42178.00,0.90,3326.40
42178.00,0.91,3393.60
42178.00,0.92,3393.60
42178.00,0.93,3326.40
42178.00,0.94,3393.60
42178.00,0.95,3326.40
42178.00,0.96,3326.40
42178.00,0.97,3360.00
42178.00,0.98,3259.20
42178.00,0.99,3292.80
42178.00,1.00,3225.60
42179.00,0.01,3192.00
42179.00,0.02,3091.20
42179.00,0.03,3192.00
42179.00,0.04,3192.00
42179.00,0.05,3225.60
42179.00,0.06,3192.00
42179.00,0.07,3192.00
42179.00,0.08,3225.60
42179.00,0.09,3225.60
42179.00,0.10,3192.00
42179.00,0.11,3158.40
42179.00,0.12,3124.80
42179.00,0.14,3124.80
42179.00,0.15,3192.00
42179.00,0.16,3158.40
42179.00,0.17,3192.00
42179.00,0.18,3192.00
42179.00,0.19,3259.20
42179.00,0.20,3292.80
42179.00,0.21,3225.60
42179.00,0.22,3259.20
42179.00,0.23,3393.60
42179.00,0.24,3460.80
42179.00,0.25,3628.80
42179.00,0.26,3696.00
42179.00,0.27,3729.60
42179.00,0.28,3662.40
42179.00,0.29,3696.00
42179.00,0.30,3763.20
42179.00,0.31,3729.60
42179.00,0.32,3830.40
42179.00,0.33,3729.60
42179.00,0.34,3628.80
42179.00,0.35,3796.80
42179.00,0.36,3964.80
42179.00,0.37,3964.80
42179.00,0.39,3964.80
42179.00,0.40,4032.00
42179.00,0.41,3964.80
42179.00,0.42,4032.00
42179.00,0.43,3931.20
42179.00,0.44,3998.40
42179.00,0.45,3998.40
42179.00,0.46,3897.60
42179.00,0.47,3897.60
42179.00,0.48,3964.80
42179.00,0.49,3964.80
42179.00,0.50,4099.20
42179.00,0.51,3998.40
42179.00,0.52,3931.20
42179.00,0.53,3897.60
42179.00,0.54,3830.40
42179.00,0.55,3763.20
42179.00,0.56,3662.40
42179.00,0.57,3729.60
42179.00,0.58,3696.00
42179.00,0.59,3796.80
42179.00,0.60,3696.00
42179.00,0.61,3628.80
42179.00,0.62,3729.60
42179.00,0.64,3696.00
42179.00,0.65,3595.20
42179.00,0.66,3662.40
42179.00,0.67,3662.40
42179.00,0.68,3595.20
42179.00,0.69,3528.00
42179.00,0.70,3528.00
42179.00,0.71,3595.20
42179.00,0.72,3628.80
42179.00,0.73,3595.20
42179.00,0.74,3528.00
42179.00,0.75,3494.40
42179.00,0.76,3494.40
42179.00,0.77,3528.00
42179.00,0.78,3494.40
42179.00,0.79,3393.60
42179.00,0.80,3427.20
42179.00,0.81,3460.80
42179.00,0.82,3427.20
42179.00,0.83,3561.60
42179.00,0.84,3528.00
42179.00,0.85,3494.40
42179.00,0.86,3561.60
42179.00,0.87,3494.40
42179.00,0.89,3460.80
42179.00,0.90,3393.60
42179.00,0.91,3259.20
42179.00,0.92,3292.80
42179.00,0.93,3326.40
42179.00,0.94,3326.40
42179.00,0.95,3225.60
42179.00,0.96,3192.00
42179.00,0.97,3192.00
42179.00,0.98,3192.00
42179.00,0.99,3225.60
42179.00,1.00,3326.40
42180.00,0.01,3225.60
42180.00,0.02,3158.40
42180.00,0.03,3124.80
42180.00,0.04,3225.60
42180.00,0.05,3225.60
42180.00,0.06,3158.40
42180.00,0.07,3259.20
42180.00,0.08,3225.60
42180.00,0.09,3259.20
42180.00,0.10,3259.20
42180.00,0.11,3192.00
42180.00,0.12,3124.80
42180.00,0.14,3225.60
42180.00,0.15,3225.60
42180.00,0.16,3192.00
42180.00,0.17,3292.80
42180.00,0.18,3326.40
42180.00,0.19,3326.40
42180.00,0.20,3292.80
42180.00,0.21,3326.40
42180.00,0.22,3393.60
42180.00,0.23,3427.20
42180.00,0.24,3528.00
42180.00,0.25,3729.60
42180.00,0.26,3830.40
42180.00,0.27,3796.80
42180.00,0.28,3830.40
42180.00,0.29,3931.20
42180.00,0.30,3864.00
42180.00,0.31,3830.40
42180.00,0.32,3897.60
42180.00,0.33,3897.60
42180.00,0.34,3897.60
42180.00,0.35,3998.40
42180.00,0.36,4032.00
42180.00,0.37,4065.60
42180.00,0.39,4032.00
42180.00,0.40,3998.40
42180.00,0.41,3998.40
42180.00,0.42,4065.60
42180.00,0.43,3964.80
42180.00,0.44,3897.60
42180.00,0.45,3830.40
42180.00,0.46,3796.80
42180.00,0.47,3830.40
42180.00,0.48,3830.40
42180.00,0.49,3897.60
42180.00,0.50,3931.20
42180.00,0.51,3964.80
42180.00,0.52,3931.20
42180.00,0.53,3964.80
42180.00,0.54,3830.40
42180.00,0.55,3931.20
42180.00,0.56,3897.60
42180.00,0.57,3830.40
42180.00,0.58,3964.80
42180.00,0.59,3931.20
42180.00,0.60,3964.80
42180.00,0.61,3998.40
42180.00,0.62,3964.80
42180.00,0.64,4032.00
42180.00,0.65,4032.00
42180.00,0.66,4032.00
42180.00,0.67,3931.20
42180.00,0.68,3796.80
42180.00,0.69,3729.60
42180.00,0.70,3796.80
42180.00,0.71,3696.00
42180.00,0.72,3729.60
42180.00,0.73,3662.40
42180.00,0.74,3696.00
42180.00,0.75,3696.00
42180.00,0.76,3628.80
42180.00,0.77,3662.40
42180.00,0.78,3595.20
42180.00,0.79,3528.00
42180.00,0.80,3561.60
42180.00,0.81,3595.20
42180.00,0.82,3561.60
42180.00,0.83,3662.40
42180.00,0.84,3595.20
42180.00,0.85,3628.80
42180.00,0.86,3595.20
42180.00,0.87,3427.20
42180.00,0.89,3460.80
42180.00,0.90,3427.20
42180.00,0.91,3427.20
42180.00,0.92,3360.00
42180.00,0.93,3326.40
42180.00,0.94,3292.80
42180.00,0.95,3292.80
42180.00,0.96,3326.40
42180.00,0.97,3326.40
42180.00,0.98,3360.00
42180.00,0.99,3326.40
42180.00,1.00,3225.60
42181.00,0.01,3192.00
42181.00,0.02,3292.80
42181.00,0.03,3192.00
42181.00,0.04,3292.80
42181.00,0.05,3259.20
42181.00,0.06,3225.60
42181.00,0.07,3158.40
42181.00,0.08,3225.60
42181.00,0.09,3259.20
42181.00,0.10,3225.60
42181.00,0.11,3225.60
42181.00,0.12,3225.60
42181.00,0.14,3292.80
42181.00,0.15,3292.80
42181.00,0.16,3326.40
42181.00,0.17,3259.20
42181.00,0.18,3393.60
42181.00,0.19,3393.60
42181.00,0.20,3360.00
42181.00,0.21,3360.00
42181.00,0.22,3427.20
42181.00,0.23,3494.40
42181.00,0.24,3628.80
42181.00,0.25,3662.40
42181.00,0.26,3763.20
42181.00,0.27,3763.20
42181.00,0.28,3830.40
42181.00,0.29,3864.00
42181.00,0.30,3830.40
42181.00,0.31,3796.80
42181.00,0.32,3796.80
42181.00,0.33,3729.60
42181.00,0.34,3696.00
42181.00,0.35,3796.80
42181.00,0.36,3897.60
42181.00,0.37,3931.20
42181.00,0.39,3964.80
42181.00,0.40,3864.00
42181.00,0.41,3931.20
42181.00,0.42,3897.60
42181.00,0.43,3931.20
42181.00,0.44,3931.20
42181.00,0.45,3897.60
42181.00,0.46,3830.40
42181.00,0.47,3897.60
42181.00,0.48,3931.20
42181.00,0.49,3897.60
42181.00,0.50,3931.20
42181.00,0.51,3931.20
42181.00,0.52,3897.60
42181.00,0.53,3864.00
42181.00,0.54,3763.20
42181.00,0.55,3763.20
42181.00,0.56,3662.40
42181.00,0.57,3796.80
42181.00,0.58,3729.60
42181.00,0.59,3696.00
42181.00,0.60,3729.60
42181.00,0.61,3662.40
42181.00,0.62,3729.60
42181.00,0.64,3662.40
42181.00,0.65,3796.80
42181.00,0.66,3696.00
42181.00,0.67,3729.60
42181.00,0.68,3628.80
42181.00,0.69,3561.60
42181.00,0.70,3561.60
42181.00,0.71,3561.60
42181.00,0.72,3595.20
42181.00,0.73,3528.00
42181.00,0.74,3494.40
42181.00,0.75,3427.20
42181.00,0.76,3494.40
42181.00,0.77,3561.60
42181.00,0.78,3427.20
42181.00,0.79,3393.60
42181.00,0.80,3360.00
42181.00,0.81,3528.00
42181.00,0.82,3494.40
42181.00,0.83,3528.00
42181.00,0.84,3460.80
42181.00,0.85,3460.80
42181.00,0.86,3326.40
42181.00,0.87,3259.20
42181.00,0.89,3057.60
42181.00,0.90,3024.00
42181.00,0.91,2956.80
42181.00,0.92,2889.60
42181.00,0.93,2889.60
42181.00,0.94,2856.00
42181.00,0.95,2755.20
42181.00,0.96,2788.80
42181.00,0.97,2755.20
42181.00,0.98,2788.80
42181.00,0.99,2688.00
42181.00,1.00,2721.60
42182.00,0.01,2688.00
42182.00,0.02,2721.60
42182.00,0.03,2688.00
42182.00,0.04,2688.00
42182.00,0.05,2721.60
42182.00,0.06,2654.40
42182.00,0.07,2654.40
42182.00,0.08,2721.60
42182.00,0.09,2721.60
42182.00,0.10,2688.00
42182.00,0.11,2620.80
42182.00,0.12,2688.00
42182.00,0.14,2688.00
42182.00,0.15,2654.40
42182.00,0.16,2654.40
42182.00,0.17,2755.20
42182.00,0.18,2755.20
42182.00,0.19,2755.20
42182.00,0.20,2822.40
42182.00,0.21,2822.40
42182.00,0.22,2755.20
42182.00,0.23,2755.20
42182.00,0.24,2856.00
42182.00,0.25,2822.40
42182.00,0.26,2755.20
42182.00,0.27,2822.40
42182.00,0.28,2856.00
42182.00,0.29,2889.60
42182.00,0.30,2856.00
42182.00,0.31,2889.60
42182.00,0.32,2923.20
42182.00,0.33,2923.20
42182.00,0.34,2856.00
42182.00,0.35,2956.80
42182.00,0.36,2923.20
42182.00,0.37,2889.60
42182.00,0.39,2923.20
42182.00,0.40,2956.80
42182.00,0.41,2889.60
42182.00,0.42,2856.00
42182.00,0.43,2889.60
42182.00,0.44,2889.60
42182.00,0.45,2889.60
42182.00,0.46,2856.00
42182.00,0.47,2956.80
42182.00,0.48,2923.20
42182.00,0.49,2856.00
42182.00,0.50,2822.40
42182.00,0.51,2856.00
42182.00,0.52,2889.60
42182.00,0.53,2889.60
42182.00,0.54,2889.60
42182.00,0.55,2923.20
42182.00,0.56,2923.20
42182.00,0.57,2889.60
42182.00,0.58,2856.00
42182.00,0.59,2755.20
42182.00,0.60,2755.20
42182.00,0.61,2788.80
42182.00,0.62,2721.60
42182.00,0.64,2688.00
42182.00,0.65,2688.00
42182.00,0.66,2755.20
42182.00,0.67,2755.20
42182.00,0.68,2721.60
42182.00,0.69,2721.60
42182.00,0.70,2755.20
42182.00,0.71,2788.80
42182.00,0.72,2654.40
42182.00,0.73,2688.00
42182.00,0.74,2755.20
42182.00,0.75,2620.80
42182.00,0.76,2587.20
42182.00,0.77,2620.80
42182.00,0.78,2587.20
42182.00,0.79,2553.60
42182.00,0.80,2553.60
42182.00,0.81,2553.60
42182.00,0.82,2587.20
42182.00,0.83,2553.60
42182.00,0.84,2419.20
42182.00,0.85,2385.60
42182.00,0.86,2385.60
42182.00,0.87,2419.20
42182.00,0.89,2419.20
42182.00,0.90,2385.60
42182.00,0.91,2352.00
42182.00,0.92,2318.40
42182.00,0.93,2318.40
42182.00,0.94,2251.20
42182.00,0.95,2251.20
42182.00,0.96,2217.60
42182.00,0.97,2184.00
42182.00,0.98,2184.00
42182.00,0.99,2251.20
42182.00,1.00,2284.80
42183.00,0.01,2251.20
42183.00,0.02,2251.20
42183.00,0.03,2217.60
42183.00,0.04,2251.20
42183.00,0.05,2150.40
42183.00,0.06,2184.00
42183.00,0.07,2184.00
42183.00,0.08,2217.60
42183.00,0.09,2184.00
42183.00,0.10,2217.60
42183.00,0.11,2184.00
42183.00,0.12,2150.40
42183.00,0.14,2184.00
42183.00,0.15,2217.60
42183.00,0.16,2184.00
42183.00,0.17,2184.00
42183.00,0.18,2184.00
42183.00,0.19,2184.00
42183.00,0.20,2116.80
42183.00,0.21,2184.00
42183.00,0.22,2217.60
42183.00,0.23,2116.80
42183.00,0.24,2116.80
42183.00,0.25,2116.80
42183.00,0.26,2116.80
42183.00,0.27,2083.20
42183.00,0.28,2116.80
42183.00,0.29,2083.20
42183.00,0.30,2150.40
42183.00,0.31,2116.80
42183.00,0.32,2116.80
42183.00,0.33,2184.00
42183.00,0.34,2150.40
42183.00,0.35,2150.40
42183.00,0.36,2184.00
42183.00,0.37,2184.00
42183.00,0.39,2184.00
42183.00,0.40,2217.60
42183.00,0.41,2217.60
42183.00,0.42,2251.20
42183.00,0.43,2217.60
42183.00,0.44,2217.60
42183.00,0.45,2184.00
42183.00,0.46,2251.20
42183.00,0.47,2284.80
42183.00,0.48,2251.20
42183.00,0.49,2284.80
42183.00,0.50,2284.80
42183.00,0.51,2318.40
42183.00,0.52,2352.00
42183.00,0.53,2318.40
42183.00,0.54,2284.80
42183.00,0.55,2284.80
42183.00,0.56,2352.00
42183.00,0.57,2385.60
42183.00,0.58,2385.60
42183.00,0.59,2318.40
42183.00,0.60,2284.80
42183.00,0.61,2318.40
42183.00,0.62,2318.40
42183.00,0.64,2352.00
42183.00,0.65,2352.00
42183.00,0.66,2352.00
42183.00,0.67,2284.80
42183.00,0.68,2385.60
42183.00,0.69,2419.20
42183.00,0.70,2352.00
42183.00,0.71,2318.40
42183.00,0.72,2284.80
42183.00,0.73,2251.20
42183.00,0.74,2318.40
42183.00,0.75,2284.80
42183.00,0.76,2318.40
42183.00,0.77,2251.20
42183.00,0.78,2251.20
42183.00,0.79,2251.20
42183.00,0.80,2251.20
42183.00,0.81,2251.20
42183.00,0.82,2217.60
42183.00,0.83,2251.20
42183.00,0.84,2251.20
42183.00,0.85,2184.00
42183.00,0.86,2284.80
42183.00,0.87,2419.20
42183.00,0.89,2486.40
42183.00,0.90,2553.60
42183.00,0.91,2822.40
42183.00,0.92,2822.40
42183.00,0.93,2856.00
42183.00,0.94,2889.60
42183.00,0.95,2956.80
42183.00,0.96,2856.00
42183.00,0.97,2755.20
42183.00,0.98,2822.40
42183.00,0.99,2889.60
42183.00,1.00,2822.40
42184.00,0.01,2822.40
42184.00,0.02,2822.40
42184.00,0.03,2822.40
42184.00,0.04,2788.80
42184.00,0.05,2822.40
42184.00,0.06,2755.20
42184.00,0.07,2822.40
42184.00,0.08,2822.40
42184.00,0.09,2856.00
42184.00,0.10,2822.40
42184.00,0.11,2856.00
42184.00,0.12,2788.80
42184.00,0.14,2923.20
42184.00,0.15,2956.80
42184.00,0.16,2956.80
42184.00,0.17,3024.00
42184.00,0.18,3024.00
42184.00,0.19,3024.00
42184.00,0.20,3057.60
42184.00,0.21,3091.20
42184.00,0.22,3124.80
42184.00,0.23,3225.60
42184.00,0.24,3259.20
42184.00,0.25,3360.00
42184.00,0.26,3460.80
42184.00,0.27,3494.40
42184.00,0.28,3494.40
42184.00,0.29,3460.80
42184.00,0.30,3528.00
42184.00,0.31,3528.00
42184.00,0.32,3561.60
42184.00,0.33,3628.80
42184.00,0.34,3729.60
42184.00,0.35,3628.80
42184.00,0.36,3763.20
42184.00,0.37,3729.60
42184.00,0.39,3796.80
42184.00,0.40,3796.80
42184.00,0.41,3763.20
42184.00,0.42,3796.80
42184.00,0.43,3830.40
42184.00,0.44,3897.60
42184.00,0.45,3931.20
42184.00,0.46,3864.00
42184.00,0.47,3830.40
42184.00,0.48,3864.00
42184.00,0.49,3897.60
42184.00,0.50,3897.60
42184.00,0.51,3998.40
42184.00,0.52,4065.60
42184.00,0.53,3964.80
42184.00,0.54,3864.00
42184.00,0.55,3864.00
42184.00,0.56,3964.80
42184.00,0.57,3964.80
42184.00,0.58,3931.20
42184.00,0.59,3897.60
42184.00,0.60,3931.20
42184.00,0.61,3897.60
42184.00,0.62,3964.80
42184.00,0.64,3931.20
42184.00,0.65,3931.20
42184.00,0.66,3897.60
42184.00,0.67,3897.60
42184.00,0.68,3662.40
42184.00,0.69,3595.20
42184.00,0.70,3696.00
42184.00,0.71,3662.40
42184.00,0.72,3662.40
42184.00,0.73,3662.40
42184.00,0.74,3595.20
42184.00,0.75,3628.80
42184.00,0.76,3729.60
42184.00,0.77,3628.80
42184.00,0.78,3628.80
42184.00,0.79,3494.40
42184.00,0.80,3528.00
42184.00,0.81,3528.00
42184.00,0.82,3561.60
42184.00,0.83,3528.00
42184.00,0.84,3494.40
42184.00,0.85,3561.60
42184.00,0.86,3528.00
42184.00,0.87,3393.60
42184.00,0.89,3326.40
42184.00,0.90,3292.80
42184.00,0.91,3259.20
42184.00,0.92,3192.00
42184.00,0.93,3192.00
42184.00,0.94,3225.60
42184.00,0.95,3259.20
42184.00,0.96,3192.00
42184.00,0.97,3326.40
42184.00,0.98,3292.80
42184.00,0.99,3259.20
42184.00,1.00,3225.60
42185.00,0.01,3259.20
42185.00,0.02,3158.40
42185.00,0.03,3158.40
42185.00,0.04,3192.00
42185.00,0.05,3192.00
42185.00,0.06,3192.00
